Regione per Dettaglio;Settore;Anno;S - Consolidato SPA
Piemonte;Energia;2010;7062803010,00
Piemonte;Energia;2011;8137752010,00
Piemonte;Energia;2012;6917479820,00
Piemonte;Energia;2013;6493089380,00
Piemonte;Energia;2014;6840110720,00
Piemonte;Energia;2015;6238822250,00
Piemonte;Energia;2016;6026096320,00
Piemonte;Energia;2017;5872491720,00
Piemonte;Energia;2018;5959423390,00
Piemonte;Energia;2019;6183370560,00
Piemonte;Energia;2020;4932240140,00
Piemonte;Energia;2021;6261441080,00
Piemonte;Altre opere pubbliche;2000;23705170,00
Piemonte;Altre opere pubbliche;2001;27302390,00
Piemonte;Altre opere pubbliche;2002;35953530,00
Piemonte;Altre opere pubbliche;2003;34146380,00
Piemonte;Altre opere pubbliche;2004;52240440,00
Piemonte;Altre opere pubbliche;2005;59332130,00
Piemonte;Altre opere pubbliche;2006;79316900,00
Piemonte;Altre opere pubbliche;2007;54421410,00
Piemonte;Altre opere pubbliche;2008;56191260,00
Piemonte;Altre opere pubbliche;2009;55338360,00
Piemonte;Altre opere pubbliche;2010;50426850,00
Piemonte;Altre opere pubbliche;2011;49411420,00
Piemonte;Altre opere pubbliche;2012;45624340,00
Piemonte;Altre opere pubbliche;2013;34881670,00
Piemonte;Altre opere pubbliche;2014;30922540,00
Piemonte;Altre opere pubbliche;2015;18506070,00
Piemonte;Altre opere pubbliche;2016;9153000,00
Piemonte;Altre opere pubbliche;2017;11710750,00
Piemonte;Altre in campo economico;2000;1750773700,00
Piemonte;Altre in campo economico;2001;2601096690,00
Piemonte;Altre in campo economico;2002;3099372970,00
Piemonte;Altre in campo economico;2003;1948575950,00
Piemonte;Altre in campo economico;2004;4101277690,00
Piemonte;Altre in campo economico;2005;1924630220,00
Piemonte;Altre in campo economico;2006;2535151080,00
Piemonte;Altre in campo economico;2007;1622989410,00
Piemonte;Altre in campo economico;2008;1982659000,00
Piemonte;Altre in campo economico;2009;2838137180,00
Piemonte;Altre in campo economico;2010;4550604790,00
Piemonte;Altre in campo economico;2011;6844542560,00
Piemonte;Altre in campo economico;2012;3334299170,00
Piemonte;Altre in campo economico;2013;5005073540,00
Piemonte;Altre in campo economico;2014;3823899270,00
Piemonte;Altre in campo economico;2015;3578493750,00
Piemonte;Altre in campo economico;2016;1778486730,00
Piemonte;Altre in campo economico;2017;2082585540,00
Piemonte;Altre in campo economico;2018;1732018660,00
Piemonte;Altre in campo economico;2019;3890901800,00
Piemonte;Altre in campo economico;2020;2696966660,00
Piemonte;Altre in campo economico;2021;1765273870,00
Piemonte;Oneri non ripartibili;2000;3305583020,00
Piemonte;Oneri non ripartibili;2001;3681906690,00
Piemonte;Oneri non ripartibili;2002;3358626750,00
Piemonte;Oneri non ripartibili;2003;2794088270,00
Piemonte;Oneri non ripartibili;2004;2046126890,00
Piemonte;Oneri non ripartibili;2005;3780463210,00
Piemonte;Oneri non ripartibili;2006;3330109110,00
Piemonte;Oneri non ripartibili;2007;2598826020,00
Piemonte;Oneri non ripartibili;2008;5795985030,00
Piemonte;Oneri non ripartibili;2009;3650354110,00
Piemonte;Oneri non ripartibili;2010;3265700240,00
Piemonte;Oneri non ripartibili;2011;3976226460,00
Piemonte;Oneri non ripartibili;2012;5130609860,00
Piemonte;Oneri non ripartibili;2013;5847844940,00
Piemonte;Oneri non ripartibili;2014;4934247900,00
Piemonte;Oneri non ripartibili;2015;4592083020,00
Piemonte;Oneri non ripartibili;2016;4443062570,00
Piemonte;Oneri non ripartibili;2017;4586637200,00
Piemonte;Oneri non ripartibili;2018;4376831230,00
Piemonte;Oneri non ripartibili;2019;4413988740,00
Piemonte;Oneri non ripartibili;2020;4851571470,00
Piemonte;Oneri non ripartibili;2021;5115487460,00
Valle d'Aosta;Amministrazione Generale;2000;271932580,00
Valle d'Aosta;Amministrazione Generale;2001;557205550,00
Valle d'Aosta;Amministrazione Generale;2002;566564060,00
Valle d'Aosta;Amministrazione Generale;2003;662629770,00
Valle d'Aosta;Amministrazione Generale;2004;695362020,00
Valle d'Aosta;Amministrazione Generale;2005;701331040,00
Valle d'Aosta;Amministrazione Generale;2006;740525420,00
Valle d'Aosta;Amministrazione Generale;2007;714674090,00
Valle d'Aosta;Amministrazione Generale;2008;730641620,00
Valle d'Aosta;Amministrazione Generale;2009;763862600,00
Valle d'Aosta;Amministrazione Generale;2010;719733270,00
Valle d'Aosta;Amministrazione Generale;2011;660532120,00
Valle d'Aosta;Amministrazione Generale;2012;675117020,00
Valle d'Aosta;Amministrazione Generale;2013;656166730,00
Valle d'Aosta;Amministrazione Generale;2014;649356130,00
Valle d'Aosta;Amministrazione Generale;2015;1011077850,00
Valle d'Aosta;Amministrazione Generale;2016;603812300,00
Valle d'Aosta;Amministrazione Generale;2017;416211340,00
Valle d'Aosta;Amministrazione Generale;2018;491414870,00
Valle d'Aosta;Amministrazione Generale;2019;430586760,00
Valle d'Aosta;Amministrazione Generale;2020;422338820,00
Valle d'Aosta;Amministrazione Generale;2021;431255870,00
Valle d'Aosta;Difesa;2000;14722550,00
Valle d'Aosta;Difesa;2001;12701500,00
Valle d'Aosta;Difesa;2002;20015580,00
Valle d'Aosta;Difesa;2003;24305140,00
Valle d'Aosta;Difesa;2004;20997740,00
Valle d'Aosta;Difesa;2005;21751530,00
Valle d'Aosta;Difesa;2006;18554030,00
Valle d'Aosta;Difesa;2007;23613980,00
Valle d'Aosta;Difesa;2008;33912880,00
Valle d'Aosta;Difesa;2009;35942820,00
Valle d'Aosta;Difesa;2010;27185100,00
Valle d'Aosta;Difesa;2011;27994380,00
Valle d'Aosta;Difesa;2012;29663410,00
Valle d'Aosta;Difesa;2013;31364450,00
Valle d'Aosta;Difesa;2014;39239410,00
Valle d'Aosta;Difesa;2015;31804650,00
Valle d'Aosta;Difesa;2016;28468570,00
Valle d'Aosta;Difesa;2017;35032010,00
Valle d'Aosta;Difesa;2018;32993210,00
Valle d'Aosta;Difesa;2019;38159290,00
Valle d'Aosta;Difesa;2020;37994340,00
Valle d'Aosta;Difesa;2021;32120750,00
Valle d'Aosta;Sicurezza pubblica;2000;31709230,00
Valle d'Aosta;Sicurezza pubblica;2001;36556480,00
Valle d'Aosta;Sicurezza pubblica;2002;33210110,00
Valle d'Aosta;Sicurezza pubblica;2003;34880010,00
Valle d'Aosta;Sicurezza pubblica;2004;35697210,00
Valle d'Aosta;Sicurezza pubblica;2005;43093410,00
Valle d'Aosta;Sicurezza pubblica;2006;41617740,00
Valle d'Aosta;Sicurezza pubblica;2007;47407010,00
Valle d'Aosta;Sicurezza pubblica;2008;44130940,00
Valle d'Aosta;Sicurezza pubblica;2009;54981750,00
Valle d'Aosta;Sicurezza pubblica;2010;54466980,00
Valle d'Aosta;Sicurezza pubblica;2011;60664300,00
Valle d'Aosta;Sicurezza pubblica;2012;55796190,00
Valle d'Aosta;Sicurezza pubblica;2013;46620840,00
Valle d'Aosta;Sicurezza pubblica;2014;50229080,00
Valle d'Aosta;Sicurezza pubblica;2015;39837780,00
Valle d'Aosta;Sicurezza pubblica;2016;45514200,00
Valle d'Aosta;Sicurezza pubblica;2017;43893740,00
Valle d'Aosta;Sicurezza pubblica;2018;42958750,00
Valle d'Aosta;Sicurezza pubblica;2019;52037770,00
Valle d'Aosta;Sicurezza pubblica;2020;55240730,00
Valle d'Aosta;Sicurezza pubblica;2021;54070820,00
Valle d'Aosta;Giustizia;2000;9119000,00
Valle d'Aosta;Giustizia;2001;7467030,00
Valle d'Aosta;Giustizia;2002;11187520,00
Valle d'Aosta;Giustizia;2003;11114520,00
Valle d'Aosta;Giustizia;2004;11951220,00
Valle d'Aosta;Giustizia;2005;12668250,00
Valle d'Aosta;Giustizia;2006;11282740,00
Valle d'Aosta;Giustizia;2007;10611360,00
Valle d'Aosta;Giustizia;2008;11392380,00
Valle d'Aosta;Giustizia;2009;10647280,00
Valle d'Aosta;Giustizia;2010;11736510,00
Valle d'Aosta;Giustizia;2011;11972950,00
Valle d'Aosta;Giustizia;2012;11865240,00
Valle d'Aosta;Giustizia;2013;11916830,00
Valle d'Aosta;Giustizia;2014;11324370,00
Valle d'Aosta;Giustizia;2015;10985350,00
Valle d'Aosta;Giustizia;2016;10663270,00
Valle d'Aosta;Giustizia;2017;10669600,00
Valle d'Aosta;Giustizia;2018;11271400,00
Valle d'Aosta;Giustizia;2019;11615480,00
Valle d'Aosta;Giustizia;2020;11200040,00
Valle d'Aosta;Giustizia;2021;10866290,00
Valle d'Aosta;Istruzione;2000;114244300,00
Valle d'Aosta;Istruzione;2001;104596440,00
Valle d'Aosta;Istruzione;2002;101213590,00
Valle d'Aosta;Istruzione;2003;121640210,00
Valle d'Aosta;Istruzione;2004;107046750,00
Valle d'Aosta;Istruzione;2005;104523220,00
Valle d'Aosta;Istruzione;2006;111860600,00
Valle d'Aosta;Istruzione;2007;112755600,00
Valle d'Aosta;Istruzione;2008;128568630,00
Valle d'Aosta;Istruzione;2009;130433490,00
Valle d'Aosta;Istruzione;2010;109185510,00
Valle d'Aosta;Istruzione;2011;120190090,00
Valle d'Aosta;Istruzione;2012;110692830,00
Valle d'Aosta;Istruzione;2013;108476430,00
Valle d'Aosta;Istruzione;2014;123245370,00
Valle d'Aosta;Istruzione;2015;114159640,00
Valle d'Aosta;Istruzione;2016;113353620,00
Valle d'Aosta;Istruzione;2017;128893130,00
Valle d'Aosta;Istruzione;2018;132732340,00
Valle d'Aosta;Istruzione;2019;156423910,00
Valle d'Aosta;Istruzione;2020;165677110,00
Valle d'Aosta;Istruzione;2021;177519060,00
Valle d'Aosta;Formazione;2000;24183460,00
Valle d'Aosta;Formazione;2001;25323850,00
Valle d'Aosta;Formazione;2002;23297870,00
Valle d'Aosta;Formazione;2003;23443200,00
Valle d'Aosta;Formazione;2004;30408800,00
Valle d'Aosta;Formazione;2005;25371550,00
Valle d'Aosta;Formazione;2006;19351100,00
Valle d'Aosta;Formazione;2007;23550190,00
Valle d'Aosta;Formazione;2008;30324620,00
Valle d'Aosta;Formazione;2009;20053580,00
Valle d'Aosta;Formazione;2010;16337820,00
Valle d'Aosta;Formazione;2011;18746610,00
Valle d'Aosta;Formazione;2012;15565800,00
Valle d'Aosta;Formazione;2013;16617270,00
Valle d'Aosta;Formazione;2014;12472540,00
Valle d'Aosta;Formazione;2015;12995910,00
Valle d'Aosta;Formazione;2016;6670300,00
Valle d'Aosta;Formazione;2017;5022410,00
Valle d'Aosta;Formazione;2018;6023100,00
Valle d'Aosta;Formazione;2019;9994940,00
Valle d'Aosta;Formazione;2020;6445780,00
Valle d'Aosta;Formazione;2021;7634690,00
Valle d'Aosta;Ricerca e Sviluppo;2000;0458570,00
Valle d'Aosta;Ricerca e Sviluppo;2001;0483900,00
Valle d'Aosta;Ricerca e Sviluppo;2002;7892200,00
Valle d'Aosta;Ricerca e Sviluppo;2003;0516370,00
Valle d'Aosta;Ricerca e Sviluppo;2004;1663760,00
Valle d'Aosta;Ricerca e Sviluppo;2005;2768550,00
Valle d'Aosta;Ricerca e Sviluppo;2006;3157730,00
Valle d'Aosta;Ricerca e Sviluppo;2007;17295260,00
Valle d'Aosta;Ricerca e Sviluppo;2008;28975270,00
Valle d'Aosta;Ricerca e Sviluppo;2009;2308440,00
Valle d'Aosta;Ricerca e Sviluppo;2010;2218830,00
Valle d'Aosta;Ricerca e Sviluppo;2011;23474900,00
Valle d'Aosta;Ricerca e Sviluppo;2012;2251590,00
Valle d'Aosta;Ricerca e Sviluppo;2013;1486760,00
Valle d'Aosta;Ricerca e Sviluppo;2014;1432560,00
Valle d'Aosta;Ricerca e Sviluppo;2015;1603730,00
Valle d'Aosta;Ricerca e Sviluppo;2016;2523980,00
Valle d'Aosta;Ricerca e Sviluppo;2017;1527840,00
Valle d'Aosta;Ricerca e Sviluppo;2018;2176380,00
Valle d'Aosta;Ricerca e Sviluppo;2019;2838850,00
Valle d'Aosta;Ricerca e Sviluppo;2020;3864340,00
Valle d'Aosta;Ricerca e Sviluppo;2021;3424330,00
Valle d'Aosta;Cultura e servizi ricreativi;2000;105458700,00
Valle d'Aosta;Cultura e servizi ricreativi;2001;80107410,00
Valle d'Aosta;Cultura e servizi ricreativi;2002;72217630,00
Valle d'Aosta;Cultura e servizi ricreativi;2003;158706410,00
Valle d'Aosta;Cultura e servizi ricreativi;2004;200133950,00
Valle d'Aosta;Cultura e servizi ricreativi;2005;193362870,00
Valle d'Aosta;Cultura e servizi ricreativi;2006;190143980,00
Valle d'Aosta;Cultura e servizi ricreativi;2007;205786300,00
Valle d'Aosta;Cultura e servizi ricreativi;2008;211696740,00
Valle d'Aosta;Cultura e servizi ricreativi;2009;228252160,00
Valle d'Aosta;Cultura e servizi ricreativi;2010;359669470,00
Valle d'Aosta;Cultura e servizi ricreativi;2011;222672910,00
Valle d'Aosta;Cultura e servizi ricreativi;2012;296660030,00
Valle d'Aosta;Cultura e servizi ricreativi;2013;292077800,00
Valle d'Aosta;Cultura e servizi ricreativi;2014;241449570,00
Valle d'Aosta;Cultura e servizi ricreativi;2015;216272750,00
Valle d'Aosta;Cultura e servizi ricreativi;2016;200032110,00
Valle d'Aosta;Cultura e servizi ricreativi;2017;211701600,00
Valle d'Aosta;Cultura e servizi ricreativi;2018;187281560,00
Valle d'Aosta;Cultura e servizi ricreativi;2019;292987540,00
Valle d'Aosta;Cultura e servizi ricreativi;2020;175885690,00
Valle d'Aosta;Cultura e servizi ricreativi;2021;159318470,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2000;14099960,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2001;16229430,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2002;10781270,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2003;17220390,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2004;12795870,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2005;12251530,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2006;17181640,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2007;11927440,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2008;12140030,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2009;19315060,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2010;19341040,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2011;15218430,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2012;14055070,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2013;6540330,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2014;5604600,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2015;3328440,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2016;16329410,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2017;13539060,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2018;12820820,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2019;15614710,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2020;9833730,00
Valle d'Aosta;Edilizia abitativa e urbanistica;2021;9950420,00
Valle d'Aosta;Sanità;2000;156176510,00
Valle d'Aosta;Sanità;2001;173107950,00
Valle d'Aosta;Sanità;2002;187461940,00
Valle d'Aosta;Sanità;2003;190994130,00
Valle d'Aosta;Sanità;2004;219639430,00
Valle d'Aosta;Sanità;2005;212687040,00
Valle d'Aosta;Sanità;2006;228557550,00
Valle d'Aosta;Sanità;2007;228740650,00
Valle d'Aosta;Sanità;2008;243070070,00
Valle d'Aosta;Sanità;2009;259544530,00
Valle d'Aosta;Sanità;2010;272248650,00
Valle d'Aosta;Sanità;2011;260743060,00
Valle d'Aosta;Sanità;2012;269719310,00
Valle d'Aosta;Sanità;2013;264967780,00
Valle d'Aosta;Sanità;2014;263213370,00
Valle d'Aosta;Sanità;2015;241007940,00
Valle d'Aosta;Sanità;2016;236491610,00
Valle d'Aosta;Sanità;2017;234729400,00
Valle d'Aosta;Sanità;2018;247785360,00
Valle d'Aosta;Sanità;2019;244601300,00
Valle d'Aosta;Sanità;2020;268328030,00
Valle d'Aosta;Sanità;2021;308830060,00
Valle d'Aosta;Interventi in campo sociale;2000;112623090,00
Valle d'Aosta;Interventi in campo sociale;2001;100519760,00
Valle d'Aosta;Interventi in campo sociale;2002;109656410,00
Valle d'Aosta;Interventi in campo sociale;2003;109243370,00
Valle d'Aosta;Interventi in campo sociale;2004;110337700,00
Valle d'Aosta;Interventi in campo sociale;2005;121599930,00
Valle d'Aosta;Interventi in campo sociale;2006;127432790,00
Valle d'Aosta;Interventi in campo sociale;2007;137125720,00
Valle d'Aosta;Interventi in campo sociale;2008;140744250,00
Valle d'Aosta;Interventi in campo sociale;2009;154930490,00
Valle d'Aosta;Interventi in campo sociale;2010;154159620,00
Valle d'Aosta;Interventi in campo sociale;2011;153082090,00
Valle d'Aosta;Interventi in campo sociale;2012;87762670,00
Valle d'Aosta;Interventi in campo sociale;2013;89752420,00
Valle d'Aosta;Interventi in campo sociale;2014;83885510,00
Valle d'Aosta;Interventi in campo sociale;2015;96311450,00
Valle d'Aosta;Interventi in campo sociale;2016;102467510,00
Valle d'Aosta;Interventi in campo sociale;2017;90787500,00
Valle d'Aosta;Interventi in campo sociale;2018;93022500,00
Valle d'Aosta;Interventi in campo sociale;2019;97522120,00
Valle d'Aosta;Interventi in campo sociale;2020;104262240,00
Valle d'Aosta;Interventi in campo sociale;2021;126270660,00
Valle d'Aosta;Servizio Idrico Integrato;2000;33264460,00
Valle d'Aosta;Servizio Idrico Integrato;2001;17951250,00
Valle d'Aosta;Servizio Idrico Integrato;2002;23614610,00
Valle d'Aosta;Servizio Idrico Integrato;2003;20336610,00
Valle d'Aosta;Servizio Idrico Integrato;2004;11097240,00
Valle d'Aosta;Servizio Idrico Integrato;2005;8713910,00
Valle d'Aosta;Servizio Idrico Integrato;2006;9050820,00
Valle d'Aosta;Servizio Idrico Integrato;2007;10510020,00
Valle d'Aosta;Servizio Idrico Integrato;2008;9475070,00
Valle d'Aosta;Servizio Idrico Integrato;2009;8366590,00
Valle d'Aosta;Servizio Idrico Integrato;2010;7461370,00
Valle d'Aosta;Servizio Idrico Integrato;2011;14155970,00
Valle d'Aosta;Servizio Idrico Integrato;2012;14083070,00
Valle d'Aosta;Servizio Idrico Integrato;2013;8708480,00
Valle d'Aosta;Servizio Idrico Integrato;2014;9574140,00
Valle d'Aosta;Servizio Idrico Integrato;2015;9629920,00
Valle d'Aosta;Servizio Idrico Integrato;2016;16535860,00
Valle d'Aosta;Servizio Idrico Integrato;2017;17022140,00
Valle d'Aosta;Servizio Idrico Integrato;2018;16377680,00
Valle d'Aosta;Servizio Idrico Integrato;2019;17550800,00
Valle d'Aosta;Servizio Idrico Integrato;2020;17906620,00
Valle d'Aosta;Servizio Idrico Integrato;2021;14893430,00
Valle d'Aosta;Ambiente;2000;41269080,00
Valle d'Aosta;Ambiente;2001;26120060,00
Valle d'Aosta;Ambiente;2002;25119910,00
Valle d'Aosta;Ambiente;2003;26559520,00
Valle d'Aosta;Ambiente;2004;40439330,00
Valle d'Aosta;Ambiente;2005;38533710,00
Valle d'Aosta;Ambiente;2006;41462190,00
Valle d'Aosta;Ambiente;2007;38950100,00
Valle d'Aosta;Ambiente;2008;39487890,00
Valle d'Aosta;Ambiente;2009;40058300,00
Valle d'Aosta;Ambiente;2010;39153850,00
Valle d'Aosta;Ambiente;2011;42011820,00
Valle d'Aosta;Ambiente;2012;23452150,00
Valle d'Aosta;Ambiente;2013;28757250,00
Valle d'Aosta;Ambiente;2014;25292510,00
Valle d'Aosta;Ambiente;2015;21239570,00
Valle d'Aosta;Ambiente;2016;21692360,00
Valle d'Aosta;Ambiente;2017;26756590,00
Valle d'Aosta;Ambiente;2018;27874290,00
Valle d'Aosta;Ambiente;2019;46772460,00
Valle d'Aosta;Ambiente;2020;55825400,00
Valle d'Aosta;Ambiente;2021;74352170,00
Valle d'Aosta;Smaltimento dei Rifiuti;2000;12505010,00
Valle d'Aosta;Smaltimento dei Rifiuti;2001;7054340,00
Valle d'Aosta;Smaltimento dei Rifiuti;2002;7489110,00
Valle d'Aosta;Smaltimento dei Rifiuti;2003;7516720,00
Valle d'Aosta;Smaltimento dei Rifiuti;2004;9478640,00
Valle d'Aosta;Smaltimento dei Rifiuti;2005;7310220,00
Valle d'Aosta;Smaltimento dei Rifiuti;2006;8852380,00
Valle d'Aosta;Smaltimento dei Rifiuti;2007;11033210,00
Valle d'Aosta;Smaltimento dei Rifiuti;2008;11267920,00
Valle d'Aosta;Smaltimento dei Rifiuti;2009;11238150,00
Valle d'Aosta;Smaltimento dei Rifiuti;2010;15896870,00
Valle d'Aosta;Smaltimento dei Rifiuti;2011;10349900,00
Valle d'Aosta;Smaltimento dei Rifiuti;2012;13734370,00
Valle d'Aosta;Smaltimento dei Rifiuti;2013;13788190,00
